compare,basehomo,similarity,baseline
为,术,0.17905635,1
为,鸡,-0.18935983,1
为,喂,0.20399849,0
为,决,0.16800071,1
为,般,0.24880807,1
为,翻,0.17479096,1
为,刻,0.017784018,1
为,忧,0.13510431,1
为,泰,-0.10611656,1
为,弦,0.30501786,1
为,断,0.22434317,1
为,兰,-0.19305436,1
为,裸,-0.1530814,1
为,熊,0.064863905,1
为,蔚,-0.055933803,1
为,陶,-0.115898356,1
为,货,-0.11159174,1
为,疼,0.22665581,1
为,铁,0.031727426,1
为,显,0.19998789,1
为,稍,-0.09109148,1
为,助,-0.0032188895,1
为,呼,-0.1783382,1
为,配,-0.042033978,1
为,铃,-0.025863802,1
为,痛,0.23641153,1
为,属,0.14305456,1
为,借,0.02171169,1
为,匆,-0.074125834,1
为,汪,-0.11215515,1
为,估,0.272166,1
为,鼻,0.053233728,1
为,堂,-0.13445048,1
为,鱼,-0.12913455,1
为,须,0.043079667,1
为,科,-0.02795147,1
为,跪,0.0060256906,1
为,仙,-0.14650364,1
为,祥,-0.06317322,1
为,叔,-0.00845049,1
为,魂,0.021895112,1
为,补,0.07366277,1
为,纪,0.06339201,1
为,承,-0.00039034896,1
为,韶,-0.17377853,1
为,咏,-0.123152666,1
为,麟,-0.10017008,1
为,脸,0.18546909,1
为,立,-0.05151948,1
为,性,0.24867561,1
为,蔚,-0.055933803,0
为,洁,0.031069688,1
为,念,0.16087703,1
为,形,0.30699918,1
为,妞,-0.07221493,1
为,伞,0.08558454,1
为,篮,-0.09911475,1
为,洲,-0.007223353,1
为,耿,0.10105736,1
为,庄,-0.052590452,1
为,芸,-0.007714669,1
为,谓,-0.16066493,1
为,棉,-0.040499073,1
为,块,0.11447432,1
为,验,0.056304123,1
为,猫,0.08820899,1
为,唐,-0.0851697,1
为,诶,0.28856027,1
为,宁,-0.19474818,1
为,扫,0.08015898,1
为,程,0.04760237,1
为,称,0.23425809,1
为,宋,-0.050297417,1
为,凌,-0.011929175,1
为,盖,0.20919469,1
为,n,-0.106024034,1
为,牙,0.29645452,1
为,厂,0.28950164,1
为,编,-0.10659234,1
为,族,-0.047011662,1
为,层,0.056711875,1
为,极,0.3311249,1
为,评,0.15464678,1
为,刷,-0.06107349,1
为,垃,0.05398486,1
为,圾,0.10642013,1
为,绝,0.12359693,1
为,奕,0.0075178654,1
为,娴,-0.011135511,1
为,暂,-0.068666585,1
为,款,-0.007858054,1
为,键,0.014761981,1
为,土,-0.010021666,1
为,锁,-0.078860566,1
为,根,0.14911413,1
为,扬,0.018422429,1
为,巍,-0.039860424,1
为,乔,-0.16761404,1
为,册,0.09545163,1
为,训,0.12853692,1
为,偷,0.059267834,1
为,冲,0.03895643,1
为,蜗,-0.08404146,1
为,唯,0.08334613,1
为,鸿,-0.22058913,1
为,派,0.015753143,1
为,忽,0.1605602,1
为,拾,-0.09673448,1
为,谓,-0.16066493,0
为,循,-0.011121943,1
为,谷,0.0025652067,1
为,迟,0.20155968,1
为,饮,0.032009706,1
为,慰,0.08816364,1
为,狂,0.10645435,1
为,桃,0.01602695,1
为,谣,0.07996394,1
为,亭,-0.18971625,1
为,肤,0.13663077,1
为,澄,-0.04883171,1
为,喆,-0.01706395,1
为,赛,-0.024053909,1
为,臭,0.14094537,1
为,殊,0.02040458,1
为,页,0.11907635,1
为,魔,0.1690908,1
为,宵,-0.011574238,1
为,锅,-0.28395233,1
为,榜,0.11964893,1
为,椅,0.08260675,1
为,坑,0.19127123,1
为,杂,0.115610234,1
为,愉,0.008577063,1
为,虽,0.38615623,1
为,袖,0.16856313,1
为,裤,-0.09170964,1
为,洞,-0.09074661,1
为,宾,-0.11227299,1
为,透,0.089177944,1
为,盒,0.20965597,1
为,症,0.15341686,1
为,胖,0.24911457,1
为,困,0.2021033,1
为,豪,-0.018234227,1
为,勾,0.051525906,1
为,润,0.19394301,1
为,旧,-0.039658092,1
为,e,-0.1091031,1
为,y,-0.10936098,1
为,o,-0.11446921,1
为,d,-0.04888037,1
为,符,0.13682055,1
为,鼠,0.25312826,1
为,侠,-0.05522167,1
为,哇,0.110139094,1
为,蕉,-0.057613242,1
为,呆,0.19291842,1
为,递,-0.15639475,1
为,牌,-0.04138974,1
为,毕,-0.037082557,1
为,姨,0.034128778,1
为,桌,-0.017367806,1
为,逛,0.023933344,1
为,晶,-0.061935063,1
为,潘,-0.029928783,1
为,纸,0.065657474,1
为,呃,0.11281896,1
为,杭,0.13588826,1
为,钥,-0.062160797,1
为,匙,-0.093371876,1
为,映,0.09674647,1
为,萱,-0.0041248756,1
为,杯,0.08819408,1
为,社,-0.004485675,1
为,议,0.089088686,1
为,撒,-0.0449156,1
为,破,-0.026571866,1
为,澳,-0.059868902,1
为,眉,0.08941061,1
为,胜,0.07174492,1
为,鲁,-0.09491979,1
为,脚,0.0767274,1
为,境,0.1470136,1
为,匪,-0.17939094,1
为,缩,0.15611805,1
为,临,-0.00805957,1
为,究,0.15575923,1
为,扰,0.029275915,1
为,搭,0.16285451,1
为,圈,0.1499672,1
为,祖,-0.124922335,1
为,兜,-0.17372642,1
为,鹅,0.11037703,1
为,府,0.044302102,1
为,劳,0.09021089,1
为,睛,0.09798884,1
为,N,-0.08053997,1
为,审,0.04089749,1
为,爹,0.061690755,1
为,慰,0.08816364,0
卫,为,-0.09122426,1
卫,为,-0.09122426,0
卫,位,0.08311679,1
卫,成,0.0141319465,1
卫,次,-0.0135775935,1
卫,该,-0.30200678,1
卫,便,-0.03983614,1
卫,司,0.16132574,1
卫,工,-0.121872604,1
卫,位,0.08311679,0
卫,务,0.053414654,1
卫,季,0.33242255,1
卫,满,0.47058013,1
卫,录,0.14966333,1
卫,离,-0.07044065,1
卫,达,0.34802586,1
卫,聚,0.11770622,1
卫,省,0.69575155,1
卫,强,0.20431192,1
卫,奇,0.37473983,1
卫,琪,0.24416056,1
卫,保,0.25038555,1
卫,向,0.5596774,1
卫,戏,0.20247515,1
卫,希,0.29699218,1
卫,未,0.16403048,1
卫,敬,0.30776986,1
卫,嘿,-0.3532958,1
卫,未,0.16403048,0
卫,吸,0.20643924,1
卫,软,0.21808033,1
卫,处,0.36464596,1
卫,律,-0.046218738,1
卫,激,-0.034977697,1
卫,按,-0.01838688,1
卫,醉,0.27358633,1
卫,泉,0.48055568,1
卫,型,-0.0499765,1
卫,烧,-0.0063033174,1
卫,剑,0.48923644,1
卫,伍,0.18230739,1
卫,震,0.112801954,1
卫,范,0.19542682,1
卫,银,0.19306387,1
卫,野,0.02362618,1
卫,免,0.16662738,1
卫,味,0.17500828,1
卫,况,0.11187686,1
卫,散,-0.26350537,1
卫,汗,-0.10842491,1
卫,草,0.26693502,1
卫,愿,0.044963792,1
卫,哎,-0.18705246,1
卫,镇,0.610549,1
卫,否,0.23125987,1
卫,冬,0.3913456,1
卫,郭,0.4518361,1
卫,慧,0.29193848,1
卫,纯,0.15836346,1
卫,遍,0.2702409,1
卫,味,0.17500828,0
卫,索,0.25695804,1
卫,艺,0.35596076,1
卫,食,-0.0004786872,1
卫,寻,-0.10829224,1
卫,夫,0.34550554,1
卫,姿,0.13425435,1
卫,围,0.5848718,1
卫,谈,0.14225689,1
卫,叶,0.4360012,1
卫,灯,0.48680666,1
卫,末,0.30271885,1
卫,跑,-0.08477149,1
卫,拍,0.42033467,1
卫,随,-0.040875442,1
卫,并,0.11574706,1
卫,存,0.3466765,1
卫,居,0.5779668,1
卫,济,0.700683,1
卫,尾,0.18270364,1
卫,倒,-0.13740644,1
卫,旋,0.00057887484,1
卫,烟,0.29975492,1
卫,秋,0.14398766,1
卫,诺,0.5519907,1
卫,喂,-0.0741828,1
卫,杨,0.28796658,1
卫,术,0.04066062,1
卫,鸡,0.13320737,1
卫,喂,-0.0741828,0
卫,决,-0.079588875,1
卫,般,-0.039169528,1
卫,翻,-0.03474214,1
卫,刻,0.16765556,1
卫,忧,-0.2017838,1
卫,泰,0.4948409,1
卫,弦,-0.037429728,1
卫,断,-0.1336951,1
卫,兰,0.58597547,1
卫,裸,0.40646464,1
卫,熊,0.23370543,1
卫,蔚,0.40053415,1
卫,陶,0.23090942,1
卫,货,0.24571232,1
卫,疼,-0.08770146,1
卫,铁,0.34288642,1
卫,显,0.2554101,1
卫,稍,0.16558623,1
卫,助,0.019237768,1
卫,呼,0.37010378,1
卫,配,0.034985904,1
卫,铃,0.09610832,1
卫,痛,-0.25056145,1
卫,属,0.34206578,1
卫,借,0.112277046,1
卫,匆,0.36516973,1
卫,汪,0.36790508,1
卫,估,0.056897845,1
卫,鼻,-0.09419494,1
卫,堂,0.23624392,1
卫,鱼,0.3762164,1
卫,须,0.12443923,1
卫,科,0.22914091,1
卫,跪,0.32913375,1
卫,仙,0.5354257,1
卫,祥,0.29679942,1
卫,叔,0.33212832,1
卫,魂,0.5592457,1
卫,补,0.11023768,1
卫,纪,0.6782809,1
卫,承,0.62654424,1
卫,韶,0.32242385,1
卫,咏,0.3209838,1
卫,麟,0.30371442,1
卫,脸,-0.05900469,1
卫,立,0.3197322,1
卫,性,0.26535705,1
卫,蔚,0.40053415,0
卫,洁,0.5332919,1
卫,念,0.21263367,1
卫,形,0.2155506,1
卫,妞,0.19458254,1
卫,伞,-0.08136954,1
卫,篮,0.47365776,1
卫,洲,0.39689404,1
卫,耿,0.20254517,1
卫,庄,0.2288548,1
卫,芸,0.23895441,1
卫,谓,0.13353203,1
卫,棉,0.09442919,1
卫,块,0.008863058,1
卫,验,0.29326564,1
卫,猫,0.15752405,1
卫,唐,0.2652307,1
卫,诶,0.12721331,1
卫,宁,0.46452343,1
卫,扫,0.17446603,1
卫,程,0.35779655,1
卫,称,0.2371579,1
卫,宋,0.42177105,1
卫,凌,0.2940694,1
卫,盖,-0.13474669,1
卫,n,0.44522586,1
卫,牙,0.033781122,1
卫,厂,0.24769837,1
卫,编,0.06536903,1
卫,族,0.4398826,1
卫,层,0.22520186,1
卫,极,0.3277141,1
卫,评,0.30216703,1
卫,刷,0.08735353,1
卫,垃,0.18843605,1
卫,圾,0.19635832,1
卫,绝,0.34528485,1
卫,奕,0.24578537,1
卫,娴,0.3092949,1
卫,暂,0.16079548,1
卫,款,0.58389366,1
卫,键,0.16909532,1
卫,土,0.02741408,1
卫,锁,0.28652218,1
卫,根,0.070729196,1
卫,扬,0.62988245,1
卫,巍,0.07477059,1
卫,乔,0.37718946,1
卫,册,0.04700594,1
卫,训,-0.046477117,1
卫,偷,0.33915833,1
卫,冲,-0.12363344,1
卫,蜗,0.627727,1
卫,唯,0.23525077,1
卫,鸿,0.3500081,1
卫,派,0.18673702,1
卫,忽,0.17989281,1
卫,拾,0.42066535,1
卫,谓,0.13353203,0
卫,循,0.52004236,1
卫,谷,0.31130165,1
卫,迟,0.38505995,1
卫,饮,0.32463023,1
卫,慰,0.28983968,1
卫,狂,0.2538696,1
卫,桃,0.4537216,1
卫,谣,0.40322614,1
卫,亭,0.5705281,1
卫,肤,0.022097008,1
卫,澄,0.5520864,1
卫,喆,0.31163323,1
卫,赛,0.23294279,1
卫,臭,0.06880978,1
卫,殊,0.13722646,1
卫,页,0.3740831,1
卫,魔,0.11583122,1
卫,宵,0.061113313,1
卫,锅,-0.026459357,1
卫,榜,0.21552518,1
卫,椅,0.38582605,1
卫,坑,0.16268222,1
卫,杂,0.10281183,1
卫,愉,0.18731034,1
卫,虽,-0.034004703,1
卫,袖,0.15086687,1
卫,裤,0.3006435,1
卫,洞,0.64081424,1
卫,宾,0.30422363,1
卫,透,0.36267322,1
卫,盒,0.035352804,1
卫,症,0.30948716,1
卫,胖,0.07945664,1
卫,困,0.060613066,1
卫,豪,0.55325174,1
卫,勾,0.065894775,1
卫,润,0.23477265,1
卫,旧,0.2613675,1
卫,e,0.44169092,1
卫,y,0.46171093,1
卫,o,0.44642955,1
卫,d,0.4573133,1
卫,符,0.07405169,1
卫,鼠,0.07060024,1
卫,侠,0.43681428,1
卫,哇,0.13958432,1
卫,蕉,0.41770872,1
卫,呆,0.030902512,1
卫,递,0.1934063,1
卫,牌,0.17434855,1
卫,毕,0.26023924,1
卫,姨,0.08050684,1
卫,桌,0.109872274,1
卫,逛,0.18104888,1
卫,晶,0.4617468,1
卫,潘,0.414089,1
卫,纸,0.3104407,1
卫,呃,0.05078795,1
卫,杭,0.5009558,1
卫,钥,-0.09500292,1
卫,匙,-0.040422216,1
卫,映,0.60664725,1
卫,萱,0.37628454,1
卫,杯,-0.022239968,1
卫,社,0.2784984,1
卫,议,0.45272753,1
卫,撒,0.31256098,1
卫,破,0.3668205,1
卫,澳,0.39705187,1
卫,眉,0.36850706,1
卫,胜,0.23051473,1
卫,鲁,0.37278634,1
卫,脚,-0.09402942,1
卫,境,0.047859967,1
卫,匪,0.5238434,1
卫,缩,0.28030807,1
卫,临,0.12488056,1
卫,究,0.25230587,1
卫,扰,0.08938051,1
卫,搭,0.19646998,1
卫,圈,0.20863636,1
卫,祖,0.30048537,1
卫,兜,0.06642704,1
卫,鹅,0.3921269,1
卫,府,0.57724214,1
卫,劳,0.1430593,1
卫,睛,0.06313616,1
卫,N,0.30181837,1
卫,审,0.23003179,1
卫,爹,0.26561242,1
卫,慰,0.28983968,0
位,为,0.13123058,1
位,为,0.13123058,0
位,卫,0.08311679,1
位,因,0.09370263,1
位,吉,0.14706221,1
位,息,-0.07042683,1
位,传,0.06725314,1
位,英,0.00561588,1
位,卫,0.08311679,0
位,务,0.21102387,1
位,季,0.18723133,1
位,满,-0.049151506,1
位,录,0.3864374,1
位,离,-0.02792138,1
位,达,0.19128588,1
位,聚,0.17181912,1
位,省,0.28632507,1
位,强,0.070758104,1
位,奇,0.19323754,1
位,琪,-0.053359557,1
位,保,0.3072229,1
位,向,0.28264385,1
位,戏,0.3780437,1
位,希,-0.06308554,1
位,未,0.027486356,1
位,敬,0.09822628,1
位,嘿,-0.31633064,1
位,未,0.027486356,0
位,吸,0.24691683,1
位,软,0.37676588,1
位,处,-0.015624756,1
位,律,0.26829365,1
位,激,-0.007930141,1
位,按,0.32128924,1
位,醉,0.07655742,1
位,泉,0.023705414,1
位,型,0.23736626,1
位,烧,0.04719663,1
位,剑,0.14542033,1
位,伍,-0.13995184,1
位,震,0.18043974,1
位,范,-0.053625394,1
位,银,0.36300313,1
位,野,-0.15340276,1
位,免,0.31567264,1
位,味,0.053353954,1
位,况,0.0091435285,1
位,散,-0.13337718,1
位,汗,0.18920404,1
位,草,0.106679395,1
位,愿,-0.023894439,1
位,哎,-0.112674594,1
位,镇,0.37372136,1
位,否,0.33781704,1
位,冬,0.06670293,1
位,郭,-0.037878282,1
位,慧,0.014507123,1
位,纯,0.33782497,1
位,遍,-0.10880203,1
位,味,0.053353954,0
位,索,0.58009195,1
位,艺,0.10991158,1
位,食,0.41057566,1
位,寻,0.36961746,1
位,夫,0.18889526,1
位,姿,-0.03498135,1
位,围,0.19332314,1
位,谈,-0.13587704,1
位,叶,-0.13888536,1
位,灯,0.29265508,1
位,末,-0.040639393,1
位,跑,0.122303225,1
位,拍,0.08533535,1
位,随,0.2048956,1
位,并,0.26878345,1
位,存,0.2840458,1
位,居,0.20685129,1
位,济,0.32290244,1
位,尾,0.164099,1
位,倒,0.04561105,1
位,旋,0.2803702,1
位,烟,0.26392487,1
位,秋,0.015227633,1
位,诺,0.1015854,1
位,喂,0.12364293,1
位,杨,-0.13439852,1
位,术,0.22109295,1
位,鸡,-0.11021399,1
位,喂,0.12364293,0
位,决,-0.004160128,1
位,般,0.23841193,1
位,翻,0.12195501,1
位,刻,0.06775774,1
位,忧,0.08943891,1
位,泰,0.39541867,1
位,弦,0.20801638,1
位,断,0.14518785,1
位,兰,0.24747005,1
位,裸,-0.16016655,1
位,熊,-0.10890694,1
位,蔚,-0.068936326,1
位,陶,-0.088590935,1
位,货,-0.08839105,1
位,疼,-0.041884694,1
位,铁,0.5634439,1
位,显,0.011747286,1
位,稍,0.26935175,1
位,助,0.30835298,1
位,呼,0.14655246,1
位,配,0.40466806,1
位,铃,0.22383846,1
位,痛,0.24794121,1
位,属,0.37981898,1
位,借,0.15344203,1
位,匆,0.08196802,1
位,汪,-0.02739781,1
位,估,0.32962775,1
位,鼻,0.19852155,1
位,堂,0.2857411,1
位,鱼,0.16388752,1
位,须,-0.0043539624,1
位,科,0.28091097,1
位,跪,0.21701768,1
位,仙,0.121876776,1
位,祥,0.018423831,1
位,叔,0.21927088,1
位,魂,0.01463242,1
位,补,-0.026689405,1
位,纪,0.27972546,1
位,承,0.14305821,1
位,韶,-0.05045803,1
位,咏,-0.053800743,1
位,麟,-0.045283638,1
位,脸,0.04387322,1
位,立,0.17050491,1
位,性,0.22383957,1
位,蔚,-0.068936326,0
位,洁,0.286806,1
位,念,0.18113516,1
位,形,0.4225657,1
位,妞,-0.22638012,1
位,伞,0.037324436,1
位,篮,0.3588045,1
位,洲,0.24598944,1
位,耿,0.16262451,1
位,庄,-0.01629907,1
位,芸,0.06358528,1
位,谓,0.05053185,1
位,棉,0.26864356,1
位,块,0.19453694,1
位,验,0.42586726,1
位,猫,0.12692794,1
位,唐,0.042634036,1
位,诶,0.13174506,1
位,宁,0.09886446,1
位,扫,0.25412896,1
位,程,0.43958637,1
位,称,0.39912125,1
位,宋,0.05768879,1
位,凌,0.21704537,1
位,盖,0.14631413,1
位,n,0.13808736,1
位,牙,0.30576327,1
位,厂,0.32314187,1
位,编,0.16503489,1
位,族,0.26291278,1
位,层,0.53217155,1
位,极,0.43145907,1
位,评,0.12774771,1
位,刷,0.13359486,1
位,垃,0.28125167,1
位,圾,0.3475057,1
位,绝,0.44894513,1
位,奕,-0.023320496,1
位,娴,-0.019081522,1
位,暂,0.15076181,1
位,款,0.26955503,1
位,键,0.08936643,1
位,土,0.3584687,1
位,锁,0.22012329,1
位,根,0.16356154,1
位,扬,0.21855061,1
位,巍,-0.0829756,1
位,乔,0.024651488,1
位,册,0.42617837,1
位,训,0.3899783,1
位,偷,0.024352396,1
位,冲,0.107241355,1
位,蜗,0.06294508,1
位,唯,0.18171903,1
位,鸿,0.06649874,1
位,派,-0.025169175,1
位,忽,0.35666874,1
位,拾,0.20146097,1
位,谓,0.05053185,0
位,循,0.1979602,1
位,谷,0.32687756,1
位,迟,0.1979558,1
位,饮,0.22070646,1
位,慰,0.2530865,1
位,狂,0.17944776,1
位,桃,0.115293525,1
位,谣,0.19223653,1
位,亭,0.15026999,1
位,肤,0.2573421,1
位,澄,0.07073943,1
位,喆,0.038375396,1
位,赛,0.2047753,1
位,臭,0.05141041,1
位,殊,-0.060876217,1
位,页,0.6440995,1
位,魔,0.026465207,1
位,宵,0.29601115,1
位,锅,0.03600795,1
位,榜,0.012926618,1
位,椅,0.5443341,1
位,坑,0.1375729,1
位,杂,0.32590133,1
位,愉,0.050323177,1
位,虽,0.07832976,1
位,袖,0.35663453,1
位,裤,0.11047482,1
位,洞,0.08327041,1
位,宾,0.14966056,1
位,透,0.3365729,1
位,盒,0.27888837,1
位,症,0.52910453,1
位,胖,0.09709252,1
位,困,-0.013480633,1
位,豪,0.2713077,1
位,勾,0.25909168,1
位,润,0.21340777,1
位,旧,0.012416474,1
位,e,0.034829337,1
位,y,0.07771693,1
位,o,0.093389556,1
位,d,0.19141014,1
位,符,0.31770977,1
位,鼠,0.051233012,1
位,侠,0.22551636,1
位,哇,0.28829157,1
位,蕉,0.3526703,1
位,呆,0.033440977,1
位,递,0.20240079,1
位,牌,0.074444115,1
位,毕,0.08258641,1
位,姨,-0.024509655,1
位,桌,0.26963326,1
位,逛,0.24345303,1
位,晶,0.1436853,1
位,潘,-0.03202876,1
位,纸,0.099044785,1
位,呃,0.10736387,1
位,杭,0.34179604,1
位,钥,0.20301992,1
位,匙,0.15947393,1
位,映,0.28791538,1
位,萱,0.04831908,1
位,杯,0.17779733,1
位,社,0.22919011,1
位,议,0.11037346,1
位,撒,0.06908478,1
位,破,0.15891173,1
位,澳,0.16413468,1
位,眉,0.3374036,1
位,胜,-0.1017194,1
位,鲁,0.35344306,1
位,脚,0.31665647,1
位,境,0.5663594,1
位,匪,-0.05679715,1
位,缩,0.399192,1
位,临,-0.10092319,1
位,究,0.34458506,1
位,扰,-0.05800864,1
位,搭,0.08282531,1
位,圈,0.1589856,1
位,祖,0.046749175,1
位,兜,0.26148233,1
位,鹅,0.34315008,1
位,府,0.21283571,1
位,劳,0.32302356,1
位,睛,0.23551837,1
位,N,0.078013346,1
位,审,0.100202926,1
位,爹,0.19658397,1
位,慰,0.2530865,0
未,为,0.001702993,1
未,为,0.001702993,0
未,卫,0.16403048,1
未,因,0.06691488,1
未,吉,-0.142126,1
未,息,0.17205113,1
未,传,0.119738355,1
未,英,-0.09978874,1
未,卫,0.16403048,0
未,位,0.027486356,1
未,成,-0.27189815,1
未,次,0.15232222,1
未,该,0.02846877,1
未,便,-0.107197165,1
未,司,-0.22382972,1
未,工,-0.22523361,1
未,位,0.027486356,0
未,吸,-0.088700615,1
未,软,-0.03924465,1
未,处,0.17910318,1
未,律,-0.13503617,1
未,激,-0.20712823,1
未,按,-0.0894796,1
未,醉,0.19632833,1
未,泉,0.62990403,1
未,型,-0.14133586,1
未,烧,0.053068474,1
未,剑,0.29330364,1
未,伍,0.3615778,1
未,震,0.042809095,1
未,范,0.3926956,1
未,银,0.012381777,1
未,野,-0.0072736912,1
未,免,-0.09887069,1
未,味,-0.18933329,1
未,况,0.10228683,1
未,散,-0.21199892,1
未,汗,-0.07177297,1
未,草,0.26874408,1
未,愿,0.067401566,1
未,哎,-0.05606853,1
未,镇,0.32054874,1
未,否,0.46849552,1
未,冬,0.29014868,1
未,郭,0.33801877,1
未,慧,0.37396646,1
未,纯,-0.054414947,1
未,遍,0.4233983,1
未,味,-0.18933329,0
未,索,0.23251343,1
未,艺,-0.2156567,1
未,食,0.062614076,1
未,寻,0.13844654,1
未,夫,0.30073798,1
未,姿,0.31190687,1
未,围,0.4141205,1
未,谈,-0.15007743,1
未,叶,0.25532553,1
未,灯,0.11683529,1
未,末,0.6588597,1
未,跑,0.17214993,1
未,拍,0.23980655,1
未,随,0.009494827,1
未,并,-0.099797875,1
未,存,-0.1454391,1
未,居,0.24856704,1
未,济,0.20776498,1
未,尾,-0.14783229,1
未,倒,-0.03648247,1
未,旋,-0.15595077,1
未,烟,-0.039465412,1
未,秋,0.30575883,1
未,诺,0.24892975,1
未,喂,-0.03794962,1
未,杨,0.14753468,1
未,术,-0.31143746,1
未,鸡,0.22546354,1
未,喂,-0.03794962,0
未,决,0.094016954,1
未,般,-0.031943325,1
未,翻,-0.053439654,1
未,刻,-0.012224288,1
未,忧,-0.01143599,1
未,泰,0.05522867,1
未,弦,-0.09230016,1
未,断,0.20025407,1
未,兰,0.20389697,1
未,裸,0.09376952,1
未,熊,0.59503186,1
未,蔚,0.21590339,1
未,陶,0.34183267,1
未,货,0.18975963,1
未,疼,0.021189818,1
未,铁,-0.016887054,1
未,显,0.12408317,1
未,稍,-0.004946847,1
未,助,0.08306701,1
未,呼,0.12598673,1
未,配,-0.27224907,1
未,铃,-0.012224072,1
未,痛,-0.16623798,1
未,属,-0.0721003,1
未,借,0.18407981,1
未,匆,0.28261194,1
未,汪,0.33590382,1
未,估,0.23835011,1
未,鼻,0.070833415,1
未,堂,0.14289638,1
未,鱼,0.25706327,1
未,须,0.03975812,1
未,科,0.021148566,1
未,跪,0.074205846,1
未,仙,0.14021675,1
未,祥,0.38909063,1
未,叔,0.17225997,1
未,魂,0.09861077,1
未,补,0.1701029,1
未,纪,-0.04990535,1
未,承,0.10358932,1
未,韶,0.40517256,1
未,咏,0.31356353,1
未,麟,0.24919398,1
未,脸,0.015467905,1
未,立,0.12362706,1
未,性,-0.13409868,1
未,蔚,0.21590339,0
未,洁,0.45953703,1
未,念,-0.07306953,1
未,形,-0.15111294,1
未,妞,0.32097185,1
未,伞,0.3581546,1
未,篮,-0.10951642,1
未,洲,0.22446686,1
未,耿,0.0352044,1
未,庄,0.06463359,1
未,芸,0.42058775,1
未,谓,-0.10597509,1
未,棉,0.17067634,1
未,块,0.08097733,1
未,验,-0.043480866,1
未,猫,0.33658057,1
未,唐,0.07039139,1
未,诶,0.23935047,1
未,宁,0.48755094,1
未,扫,0.09026721,1
未,程,0.13599393,1
未,称,-0.19813263,1
未,宋,0.2800491,1
未,凌,-0.017451175,1
未,盖,0.09343213,1
未,n,0.29705408,1
未,牙,-0.010007664,1
未,厂,0.15996698,1
未,编,0.11759306,1
未,族,0.024012411,1
未,层,0.41974217,1
未,极,0.21274976,1
未,评,0.27173325,1
未,刷,0.2887955,1
未,垃,0.24914256,1
未,圾,0.2614918,1
未,绝,0.02799724,1
未,奕,0.37442663,1
未,娴,0.4011802,1
未,暂,-0.07437811,1
未,款,0.2503383,1
未,键,-0.110243745,1
未,土,0.3120031,1
未,锁,0.29017,1
未,根,0.38566673,1
未,扬,0.42345664,1
未,巍,0.40151665,1
未,乔,0.21304116,1
未,册,0.11196279,1
未,训,-0.103423595,1
未,偷,0.031772323,1
未,冲,0.3619379,1
未,蜗,0.2654297,1
未,唯,0.36496782,1
未,鸿,0.45400473,1
未,派,0.53375417,1
未,忽,0.3395607,1
未,拾,0.21071753,1
未,谓,-0.10597509,0
未,循,0.33633813,1
未,谷,0.19261515,1
未,迟,0.31514722,1
未,饮,0.2506138,1
未,慰,0.335247,1
未,狂,0.22577892,1
未,桃,0.3802351,1
未,谣,-0.024195319,1
未,亭,0.29502976,1
未,肤,-0.02721626,1
未,澄,0.46038902,1
未,喆,0.37788224,1
未,赛,0.06175176,1
未,臭,0.24002331,1
未,殊,0.18474366,1
未,页,0.084457286,1
未,魔,0.35143337,1
未,宵,0.1483921,1
未,锅,0.010375865,1
未,榜,0.3623333,1
未,椅,0.087052405,1
未,坑,0.37493038,1
未,杂,-0.004554074,1
未,愉,0.18875314,1
未,虽,0.20634812,1
未,袖,0.18727398,1
未,裤,0.1798272,1
未,洞,0.24382941,1
未,宾,0.32702193,1
未,透,0.33564064,1
未,盒,-0.07233586,1
未,症,0.11272373,1
未,胖,0.12286502,1
未,困,0.0924065,1
未,豪,0.24842411,1
未,勾,0.16012979,1
未,润,0.2595059,1
未,旧,0.14691523,1
未,e,0.47257408,1
未,y,0.42736018,1
未,o,0.39325723,1
未,d,0.3376825,1
未,符,-0.097890444,1
未,鼠,0.008938049,1
未,侠,0.22111809,1
未,哇,0.22051293,1
未,蕉,0.1951551,1
未,呆,0.33317852,1
未,递,0.072822586,1
未,牌,0.18134539,1
未,毕,0.11919437,1
未,姨,0.17895685,1
未,桌,0.13504326,1
未,逛,0.20652808,1
未,晶,0.124674596,1
未,潘,0.22524813,1
未,纸,0.10316686,1
未,呃,0.19135348,1
未,杭,0.5252441,1
未,钥,0.31586787,1
未,匙,0.297444,1
未,映,0.1719643,1
未,萱,0.40241963,1
未,杯,0.12899646,1
未,社,-0.004228862,1
未,议,0.24583119,1
未,撒,0.15833095,1
未,破,0.042513806,1
未,澳,0.45600834,1
未,眉,0.185518,1
未,胜,0.12165963,1
未,鲁,0.27271646,1
未,脚,-0.12050236,1
未,境,0.05842626,1
未,匪,0.06628399,1
未,缩,0.15008995,1
未,临,0.016748248,1
未,究,0.19850682,1
未,扰,-0.022259628,1
未,搭,-0.07127568,1
未,圈,0.17497712,1
未,祖,0.19804293,1
未,兜,0.11610744,1
未,鹅,0.35658485,1
未,府,0.13426955,1
未,劳,0.09268494,1
未,睛,-0.07326546,1
未,N,0.106781594,1
未,审,0.1982376,1
未,爹,0.45073155,1
未,慰,0.335247,0
味,为,0.12345624,1
味,为,0.12345624,0
味,卫,0.17500828,1
味,因,0.15625982,1
味,吉,0.2017227,1
味,息,-0.20463021,1
味,传,-0.023516411,1
味,英,0.2401595,1
味,卫,0.17500828,0
味,位,0.053353954,1
味,成,0.31807402,1
